YEAR,DOY,DOY_INT,PATH,USER,AREA,PIXELCOUNT,KC_COLD,KC_CLD_PCT,KC_HOT,KC_HOT_PCT,TS_COLD,TS_HOT,DT,NDVI_COLD,NDVI_HOT
2009,264,264,043,LG,MASON/SMITH,125667,1.04999995232,0.50848698616,0.10000000149,1.52785003185,293.355010986,318.817993164,25.4629993439,0.818513989449,0.11454000324
2009,280,280,043,LG,MASON/SMITH,127114,1.04999995232,1.43335998058,0.10000000149,0.0220274999738,290.169006348,307.890991211,17.7213993073,0.785305976868,0.149045005441
2009,296,296,043,LG,MASON/SMITH,127358,1.04999995232,0.319572001696,0.10000000149,1.02859997749,289.088012695,302.095001221,13.0067996979,0.809204995632,0.105030998588
2009,328,328,043,LG,MASON/SMITH,127215,1.04999995232,19.4724998474,0.10000000149,0.260188996792,282.407012939,289.096008301,6.68930006027,0.692362010479,0.14949400723
2009,168,168,043,LG,MASON/SMITH,102734,1.04999995232,1.17488002777,0.10000000149,11.7439002991,294.916992188,310.234985352,15.3177995682,0.784964978695,0.16262100637
2009,008,8,043,LG,CARSON/MASON,231460,1.04999995232,4.43835020065,0.10000000149,3.58939003944,284.707000732,290.730010986,6.02264976501,0.68236297369,0.15231500566
2009,072,72,043,LG,CARSON/MASON,230278,1.04999995232,6.51691007614,0.10000000149,0.516331970692,293.878997803,305.023986816,11.1455001831,0.706184983253,0.131155997515
2009,088,88,043,LG,CARSON/MASON,229927,1.04999995232,1.48090004921,0.10000000149,25.2523994446,284.658996582,296.540985107,11.8819999695,0.723924994469,0.140204995871
2009,120,120,043,LG,CARSON/MASON,185148,1.04999995232,6.78592014313,0.10000000149,2.680560112,291.240997314,316.161010742,24.9197998047,0.76320797205,0.138888001442
2009,136,136,043,LG,CARSON/MASON,223598,1.04999995232,0.0532204993069,0.10000000149,4.84664011002,287.619995117,321.854003906,34.2342987061,0.626051008701,0.146887004375
2009,184,184,043,LG,CARSON/MASON,196614,1.04999995232,0.58337700367,0.10000000149,3.78813004494,298.486999512,322.286010742,23.7996006012,0.763207018375,0.127115994692
2009,200,200,043,LG,CARSON/MASON,217432,1.04999995232,1.1070100069,0.10000000149,2.28668999672,300.976989746,328.592010498,27.6149997711,0.797659993172,0.128023996949
2009,216,216,043,LG,CARSON/MASON,153123,1.04999995232,14.7973003387,0.10000000149,0.360493987799,300.481994629,327.350006104,26.8675994873,0.781647026539,0.126697003841
2009,232,232,043,LG,CARSON/MASON,225698,1.04999995232,0.291983008385,0.10000000149,5.94023990631,301.959014893,328.178985596,26.2196006775,0.782433986664,0.129042997956
2009,248,248,043,LG,CARSON/MASON,224111,1.04999995232,0.732226014137,0.10000000149,1.59876000881,295.433013916,323.990997314,28.5580005646,0.793779015541,0.135560005903
2009,264,264,043,LG,CARSON/MASON,229296,1.04999995232,0.378986001015,0.10000000149,0.959459006786,293.355010986,318.817993164,25.4629993439,0.818513989449,0.11454000324
2009,280,280,043,LG,CARSON/MASON,230659,1.04999995232,1.0253200531,0.10000000149,0.0260124001652,290.169006348,307.890991211,17.7213993073,0.785305976868,0.149045005441
2009,296,296,043,LG,CARSON/MASON,230925,1.04999995232,0.239039003849,0.10000000149,0.709753990173,289.088012695,302.095001221,13.0067996979,0.809204995632,0.105030998588
2009,328,328,043,LG,CARSON/MASON,162695,1.04999995232,21.1425991058,0.10000000149,0.21143899858,282.407012939,289.096008301,6.68930006027,0.692362010479,0.14949400723
2009,168,168,043,LG,CARSON/MASON,190272,1.04999995232,1.24873995781,0.10000000149,13.7887001038,294.916992188,310.234985352,15.3177995682,0.784964978695,0.16262100637
2009,033,33,042,LG,FALLON/MASON,95392,1.04999995232,4.29595994949,0.10000000149,0.569230020046,278.417999268,289.098999023,10.681599617,0.614233016968,0.103017002344
2009,049,49,042,LG,FALLON/MASON,108262,1.04999995232,1.93604004383,0.10000000149,0.607784986496,284.790985107,293.404998779,8.61367988586,0.633535027504,0.156100004911
2009,097,97,042,LG,FALLON/MASON,159344,1.04999995232,0.0640124976635,0.10000000149,1.24887001514,292.303009033,318.377990723,26.0751991272,0.764729976654,0.133000001311
2009,113,113,042,LG,FALLON/MASON,152528,1.04999995232,3.47083997726,0.10000000149,2.1930398941,296.968994141,317.937011719,20.9671001434,0.774076998234,0.136672005057
2009,129,129,042,LG,FALLON/MASON,159121,1.04999995232,0.130717992783,0.10000000149,8.60916996002,294.398986816,325.259002686,30.8605003357,0.760104000568,0.136673003435
2009,145,145,042,LG,FALLON/MASON,156794,1.04999995232,1.83871996403,0.10000000149,3.00075006485,296.968994141,324.837005615,27.8677005768,0.8155580163,0.136031001806
2009,177,177,042,LG,FALLON/MASON,159207,1.04999995232,1.47669005394,0.10000000149,2.09099006653,300.976989746,330.640014648,29.6639003754,0.796172976494,0.120048999786
2009,209,209,042,LG,FALLON/MASON,152488,1.04999995232,0.304942011833,0.10000000149,0.572503983974,300.976989746,330.230987549,29.2548999786,0.783065021038,0.1314329952
2009,241,241,042,LG,FALLON/MASON,99007,1.04999995232,0.251497000456,0.10000000149,8.08932971954,298.989013672,326.101013184,27.111700058,0.763060986996,0.114321999252
2009,257,257,042,LG,FALLON/MASON,83606,1.04999995232,1.66375994682,0.10000000149,3.0942800045,292.829986572,315.714996338,22.8852005005,0.807460010052,0.122175998986
2009,273,273,042,LG,FALLON/MASON,120843,1.04999995232,0.474168986082,0.10000000149,14.8788003922,286.894989014,304.049987793,17.1546993256,0.790569007397,0.168249994516
2009,289,289,042,LG,FALLON/MASON,158845,1.04999995232,0.0648431032896,0.10000000149,1.26979005337,291.240997314,303.566986084,12.326499939,0.784672021866,0.123787999153
2009,305,305,042,LG,FALLON/MASON,159111,1.04999995232,1.11682999134,0.10000000149,1.23058998585,289.630004883,303.563995361,13.9341001511,0.762530982494,0.157049998641
